,Strategy,Modelo,Tbdf,Precision,Recall,Accuracy,F1-score,Real_samples,Predicted_samples,Fp,Fn,Allucination Rate
384,role_based,mistral_7b,vulgarity,0.52,0.18309859154929578,0.18309859154929578,0.2708333333333333,71.0,25.0,12.0,58.0,0.0
385,role_based,mistral_7b,threat,0.5,0.043478260869565216,0.043478260869565216,0.08,23.0,2.0,1.0,22.0,0.0
386,role_based,mistral_7b,identify attack/name calling,0.09090909090909091,0.07142857142857142,0.07142857142857142,0.08,28.0,22.0,20.0,26.0,0.0
387,role_based,mistral_7b,none,0.9144865286997267,0.5196361215886399,0.5196361215886399,0.6627051499717035,4507.0,2561.0,219.0,2165.0,0.0
388,role_based,mistral_7b,entitlement,0.2,0.02857142857142857,0.02857142857142857,0.05,70.0,10.0,8.0,68.0,0.0
389,role_based,mistral_7b,insulting,0.3181818181818182,0.040229885057471264,0.040229885057471264,0.07142857142857142,174.0,22.0,15.0,167.0,0.0
390,role_based,phi4_14b,bitter frustration,0.22894736842105262,0.5304878048780488,0.5304878048780488,0.31985294117647056,492.0,1140.0,879.0,231.0,0.0
391,role_based,phi4_14b,impatience,0.13497652582159625,0.4323308270676692,0.4323308270676692,0.20572450805008943,266.0,852.0,737.0,151.0,0.0
392,role_based,phi4_14b,mocking,0.1824175824175824,0.4715909090909091,0.4715909090909091,0.2630744849445325,176.0,455.0,372.0,93.0,0.0
393,role_based,phi4_14b,irony,0.0684931506849315,0.078125,0.078125,0.072992700729927,64.0,73.0,68.0,59.0,0.0
394,role_based,phi4_14b,vulgarity,0.5925925925925926,0.22535211267605634,0.22535211267605634,0.32653061224489793,71.0,27.0,11.0,55.0,0.0
395,role_based,phi4_14b,threat,0.4,0.2608695652173913,0.2608695652173913,0.3157894736842105,23.0,15.0,9.0,17.0,0.0
396,role_based,phi4_14b,identify attack/name calling,0.38461538461538464,0.17857142857142858,0.17857142857142858,0.24390243902439024,28.0,13.0,8.0,23.0,0.0
397,role_based,phi4_14b,none,0.9405306495882891,0.6842689150210783,0.6842689150210783,0.7921911122527614,4507.0,3279.0,195.0,1423.0,0.0
398,role_based,phi4_14b,entitlement,0.25,0.014285714285714285,0.014285714285714285,0.02702702702702703,70.0,4.0,3.0,69.0,0.0
399,role_based,phi4_14b,insulting,0.5384615384615384,0.040229885057471264,0.040229885057471264,0.0748663101604278,174.0,13.0,6.0,167.0,0.0
400,zero_shot,deepseek-14b,bitter frustration,0.1923318667504714,0.6219512195121951,0.6219512195121951,0.2938070091214594,492.0,1591.0,1285.0,186.0,0.0
401,zero_shot,deepseek-14b,impatience,0.11956521739130435,0.2894736842105263,0.2894736842105263,0.16923076923076924,266.0,644.0,567.0,189.0,0.0
402,zero_shot,deepseek-14b,mocking,0.19047619047619047,0.13636363636363635,0.13636363636363635,0.15894039735099338,176.0,126.0,102.0,152.0,0.0
403,zero_shot,deepseek-14b,irony,0.0,0.0,0.0,0.0,64.0,3.0,3.0,64.0,0.0
404,zero_shot,deepseek-14b,vulgarity,0.47619047619047616,0.14084507042253522,0.14084507042253522,0.21739130434782608,71.0,21.0,11.0,61.0,0.0
405,zero_shot,deepseek-14b,threat,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5652173913043478,23.0,23.0,10.0,10.0,0.0
406,zero_shot,deepseek-14b,identify attack/name calling,0.3333333333333333,0.03571428571428571,0.03571428571428571,0.06451612903225806,28.0,3.0,2.0,27.0,0.0
407,zero_shot,deepseek-14b,none,0.9001447178002895,0.6900377191036166,0.6900377191036166,0.781210751067571,4507.0,3455.0,345.0,1397.0,0.0
408,zero_shot,deepseek-14b,entitlement,0.0,0.0,0.0,0.0,70.0,5.0,5.0,70.0,0.0
409,zero_shot,deepseek-14b,insulting,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0
410,zero_shot,deepseek-8b,bitter frustration,0.14084507042253522,0.46747967479674796,0.46747967479674796,0.2164705882352941,492.0,1633.0,1403.0,262.0,0.0
411,zero_shot,deepseek-8b,impatience,0.05616302186878728,0.424812030075188,0.424812030075188,0.09920983318700614,266.0,2012.0,1899.0,153.0,0.0
412,zero_shot,deepseek-8b,mocking,0.0,0.0,0.0,0.0,176.0,1.0,1.0,176.0,0.0
413,zero_shot,deepseek-8b,irony,0.0,0.0,0.0,0.0,64.0,4.0,4.0,64.0,0.0
414,zero_shot,deepseek-8b,vulgarity,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0
415,zero_shot,deepseek-8b,threat,1.0,0.043478260869565216,0.043478260869565216,0.08333333333333333,23.0,1.0,0.0,22.0,0.0
416,zero_shot,deepseek-8b,identify attack/name calling,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0
417,zero_shot,deepseek-8b,none,0.8584310189359784,0.42245396050587974,0.42245396050587974,0.5662453531598513,4507.0,2218.0,314.0,2603.0,0.0
418,zero_shot,deepseek-8b,entitlement,0.0,0.0,0.0,0.0,70.0,2.0,2.0,70.0,0.0
419,zero_shot,deepseek-8b,insulting,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0
420,zero_shot,gemma2_9b,bitter frustration,0.18695175438596492,0.693089430894309,0.693089430894309,0.29447322970639034,492.0,1824.0,1483.0,151.0,0.0
421,zero_shot,gemma2_9b,impatience,0.04515135967162647,0.3308270676691729,0.3308270676691729,0.07945823927765237,266.0,1949.0,1861.0,178.0,0.0
422,zero_shot,gemma2_9b,mocking,0.17980295566502463,0.4147727272727273,0.4147727272727273,0.2508591065292096,176.0,406.0,333.0,103.0,0.0
423,zero_shot,gemma2_9b,irony,0.02,0.015625,0.015625,0.017543859649122806,64.0,50.0,49.0,63.0,0.0
424,zero_shot,gemma2_9b,vulgarity,0.4,0.08450704225352113,0.08450704225352113,0.13953488372093023,71.0,15.0,9.0,65.0,0.0
425,zero_shot,gemma2_9b,threat,0.3333333333333333,0.43478260869565216,0.43478260869565216,0.37735849056603776,23.0,30.0,20.0,13.0,0.0
426,zero_shot,gemma2_9b,identify attack/name calling,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.15873015873015872,28.0,35.0,30.0,23.0,0.0
427,zero_shot,gemma2_9b,none,0.949673202614379,0.32238739738185046,0.32238739738185046,0.48136491634918005,4507.0,1530.0,77.0,3054.0,0.0
428,zero_shot,gemma2_9b,entitlement,0.17647058823529413,0.04285714285714286,0.04285714285714286,0.06896551724137931,70.0,17.0,14.0,67.0,0.0
429,zero_shot,gemma2_9b,insulting,0.3333333333333333,0.028735632183908046,0.028735632183908046,0.05291005291005291,174.0,15.0,10.0,169.0,0.0
430,zero_shot,gemma_7b,bitter frustration,0.12904656319290467,0.5914634146341463,0.5914634146341463,0.21186749180924644,492.0,2255.0,1964.0,201.0,0.0
431,zero_shot,gemma_7b,impatience,0.03707414829659319,0.2781954887218045,0.2781954887218045,0.06542882404951371,266.0,1996.0,1922.0,192.0,0.0
432,zero_shot,gemma_7b,mocking,0.10158311345646438,0.4375,0.4375,0.16488222698072805,176.0,758.0,681.0,99.0,0.0
433,zero_shot,gemma_7b,irony,0.009881422924901186,0.078125,0.078125,0.017543859649122806,64.0,506.0,501.0,59.0,0.0
434,zero_shot,gemma_7b,vulgarity,0.35714285714285715,0.28169014084507044,0.28169014084507044,0.31496062992125984,71.0,56.0,36.0,51.0,0.0
435,zero_shot,gemma_7b,threat,0.04132231404958678,0.21739130434782608,0.21739130434782608,0.06944444444444445,23.0,121.0,116.0,18.0,0.0
436,zero_shot,gemma_7b,identify attack/name calling,0.08333333333333333,0.17857142857142858,0.17857142857142858,0.11363636363636363,28.0,60.0,55.0,23.0,0.0
437,zero_shot,gemma_7b,none,0.75,0.002662524961171511,0.002662524961171511,0.005306212690692019,4507.0,16.0,4.0,4495.0,0.0
438,zero_shot,gemma_7b,entitlement,0.030927835051546393,0.04285714285714286,0.04285714285714286,0.03592814371257485,70.0,97.0,94.0,67.0,0.0
439,zero_shot,gemma_7b,insulting,0.3333333333333333,0.011494252873563218,0.011494252873563218,0.022222222222222223,174.0,6.0,4.0,172.0,0.0
440,zero_shot,gpt-4o-mini,bitter frustration,0.18633139909735655,0.5873983739837398,0.5873983739837398,0.28291727851199217,492.0,1551.0,1262.0,203.0,0.0
441,zero_shot,gpt-4o-mini,impatience,0.10125448028673835,0.424812030075188,0.424812030075188,0.16353111432706222,266.0,1116.0,1003.0,153.0,0.0
442,zero_shot,gpt-4o-mini,mocking,0.23880597014925373,0.2727272727272727,0.2727272727272727,0.2546419098143236,176.0,201.0,153.0,128.0,0.0
443,zero_shot,gpt-4o-mini,irony,0.050724637681159424,0.109375,0.109375,0.06930693069306931,64.0,138.0,131.0,57.0,0.0
444,zero_shot,gpt-4o-mini,vulgarity,0.5151515151515151,0.23943661971830985,0.23943661971830985,0.3269230769230769,71.0,33.0,16.0,54.0,0.0
445,zero_shot,gpt-4o-mini,threat,0.5,0.43478260869565216,0.43478260869565216,0.46511627906976744,23.0,20.0,10.0,13.0,0.0
446,zero_shot,gpt-4o-mini,identify attack/name calling,0.13793103448275862,0.14285714285714285,0.14285714285714285,0.14035087719298245,28.0,29.0,25.0,24.0,0.0
447,zero_shot,gpt-4o-mini,none,0.9463615903975994,0.5597958730863102,0.5597958730863102,0.7034713508992053,4507.0,2666.0,143.0,1984.0,0.0
448,zero_shot,gpt-4o-mini,entitlement,0.1,0.04285714285714286,0.04285714285714286,0.06,70.0,30.0,27.0,67.0,0.0
449,zero_shot,gpt-4o-mini,insulting,0.3793103448275862,0.1896551724137931,0.1896551724137931,0.25287356321839083,174.0,87.0,54.0,141.0,0.0
450,zero_shot,llama3.1_8b,bitter frustration,0.16291251964379255,0.6321138211382114,0.6321138211382114,0.2590587255310287,492.0,1909.0,1598.0,181.0,0.0
451,zero_shot,llama3.1_8b,impatience,0.06100422336931018,0.48872180451127817,0.48872180451127817,0.1084689194826867,266.0,2131.0,2001.0,136.0,0.0
452,zero_shot,llama3.1_8b,mocking,0.17032967032967034,0.3522727272727273,0.3522727272727273,0.22962962962962963,176.0,364.0,302.0,114.0,0.0
453,zero_shot,llama3.1_8b,irony,0.07142857142857142,0.015625,0.015625,0.02564102564102564,64.0,14.0,13.0,63.0,0.0
454,zero_shot,llama3.1_8b,vulgarity,0.5384615384615384,0.09859154929577464,0.09859154929577464,0.16666666666666666,71.0,13.0,6.0,64.0,0.0
455,zero_shot,llama3.1_8b,threat,0.2857142857142857,0.2608695652173913,0.2608695652173913,0.2727272727272727,23.0,21.0,15.0,17.0,0.0
456,zero_shot,llama3.1_8b,identify attack/name calling,0.18181818181818182,0.07142857142857142,0.07142857142857142,0.10256410256410256,28.0,11.0,9.0,26.0,0.0
457,zero_shot,llama3.1_8b,none,0.94921875,0.2695806523186155,0.2695806523186155,0.4199066874027994,4507.0,1280.0,65.0,3292.0,0.0
458,zero_shot,llama3.1_8b,entitlement,0.0390625,0.07142857142857142,0.07142857142857142,0.050505050505050504,70.0,128.0,123.0,65.0,0.0
459,zero_shot,llama3.1_8b,insulting,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0
460,zero_shot,llama3.2_3b,bitter frustration,0.1896551724137931,0.4024390243902439,0.4024390243902439,0.2578125,492.0,1044.0,846.0,294.0,0.0
461,zero_shot,llama3.2_3b,impatience,0.044087350638648534,0.40225563909774437,0.40225563909774437,0.07946528035647976,266.0,2427.0,2320.0,159.0,0.0
462,zero_shot,llama3.2_3b,mocking,0.07625,0.6931818181818182,0.6931818181818182,0.1373873873873874,176.0,1600.0,1478.0,54.0,0.0
463,zero_shot,llama3.2_3b,irony,0.009779951100244499,0.0625,0.0625,0.016913319238900635,64.0,409.0,405.0,60.0,0.0
464,zero_shot,llama3.2_3b,vulgarity,0.2222222222222222,0.028169014084507043,0.028169014084507043,0.05,71.0,9.0,7.0,69.0,0.0
465,zero_shot,llama3.2_3b,threat,0.25,0.08695652173913043,0.08695652173913043,0.12903225806451613,23.0,8.0,6.0,21.0,0.0
466,zero_shot,llama3.2_3b,identify attack/name calling,0.1111111111111111,0.07142857142857142,0.07142857142857142,0.08695652173913043,28.0,18.0,16.0,26.0,0.0
467,zero_shot,llama3.2_3b,none,0.962536023054755,0.07410694475260705,0.07410694475260705,0.13761845900288422,4507.0,347.0,13.0,4173.0,0.0
468,zero_shot,llama3.2_3b,entitlement,0.2222222222222222,0.02857142857142857,0.02857142857142857,0.05063291139240506,70.0,9.0,7.0,68.0,0.0
469,zero_shot,llama3.2_3b,insulting,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0
470,zero_shot,mistral-nemo_12b,bitter frustration,0.1365414710485133,0.709349593495935,0.709349593495935,0.229002624671916,492.0,2556.0,2207.0,143.0,0.0
471,zero_shot,mistral-nemo_12b,impatience,0.05511182108626198,0.2593984962406015,0.2593984962406015,0.09090909090909091,266.0,1252.0,1183.0,197.0,0.0
472,zero_shot,mistral-nemo_12b,mocking,0.22054380664652568,0.4147727272727273,0.4147727272727273,0.2879684418145957,176.0,331.0,258.0,103.0,0.0
473,zero_shot,mistral-nemo_12b,irony,0.037037037037037035,0.046875,0.046875,0.041379310344827586,64.0,81.0,78.0,61.0,0.0
474,zero_shot,mistral-nemo_12b,vulgarity,0.5555555555555556,0.2112676056338028,0.2112676056338028,0.30612244897959184,71.0,27.0,12.0,56.0,0.0
475,zero_shot,mistral-nemo_12b,threat,0.5,0.21739130434782608,0.21739130434782608,0.30303030303030304,23.0,10.0,5.0,18.0,0.0
476,zero_shot,mistral-nemo_12b,identify attack/name calling,0.25,0.03571428571428571,0.03571428571428571,0.0625,28.0,4.0,3.0,27.0,0.0
477,zero_shot,mistral-nemo_12b,none,0.9441233140655106,0.3261593077435101,0.3261593077435101,0.48482849604221634,4507.0,1557.0,87.0,3037.0,0.0
478,zero_shot,mistral-nemo_12b,entitlement,0.0784313725490196,0.05714285714285714,0.05714285714285714,0.06611570247933884,70.0,51.0,47.0,66.0,0.0
479,zero_shot,mistral-nemo_12b,insulting,0.5,0.005747126436781609,0.005747126436781609,0.011363636363636364,174.0,2.0,1.0,173.0,0.0
480,zero_shot,mistral_7b,bitter frustration,0.09948320413436693,0.9390243902439024,0.9390243902439024,0.17990654205607476,492.0,4644.0,4182.0,30.0,0.0
481,zero_shot,mistral_7b,impatience,0.027677496991576414,0.08646616541353383,0.08646616541353383,0.041932543299908843,266.0,831.0,808.0,243.0,0.0
482,zero_shot,mistral_7b,mocking,0.25925925925925924,0.07954545454545454,0.07954545454545454,0.12173913043478261,176.0,54.0,40.0,162.0,0.0
483,zero_shot,mistral_7b,irony,0.024,0.046875,0.046875,0.031746031746031744,64.0,125.0,122.0,61.0,0.0
484,zero_shot,mistral_7b,vulgarity,0.6666666666666666,0.028169014084507043,0.028169014084507043,0.05405405405405406,71.0,3.0,1.0,69.0,0.0
485,zero_shot,mistral_7b,threat,0.0,0.0,0.0,0.0,23.0,1.0,1.0,23.0,0.0
486,zero_shot,mistral_7b,identify attack/name calling,0.13636363636363635,0.10714285714285714,0.10714285714285714,0.12,28.0,22.0,19.0,25.0,0.0
487,zero_shot,mistral_7b,none,0.9190751445086706,0.03527845573552252,0.03527845573552252,0.06794871794871794,4507.0,173.0,14.0,4348.0,0.0
488,zero_shot,mistral_7b,entitlement,0.1111111111111111,0.02857142857142857,0.02857142857142857,0.045454545454545456,70.0,18.0,16.0,68.0,0.0
489,zero_shot,mistral_7b,insulting,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0
490,zero_shot,phi4_14b,bitter frustration,0.2359437751004016,0.47764227642276424,0.47764227642276424,0.31586021505376344,492.0,996.0,761.0,257.0,0.0
491,zero_shot,phi4_14b,impatience,0.11633372502937721,0.37218045112781956,0.37218045112781956,0.17726051924798567,266.0,851.0,752.0,167.0,0.0
492,zero_shot,phi4_14b,mocking,0.1509433962264151,0.5,0.5,0.2318840579710145,176.0,583.0,495.0,88.0,0.0
493,zero_shot,phi4_14b,irony,0.05714285714285714,0.0625,0.0625,0.05970149253731343,64.0,70.0,66.0,60.0,0.0
494,zero_shot,phi4_14b,vulgarity,0.6,0.2112676056338028,0.2112676056338028,0.3125,71.0,25.0,10.0,56.0,0.0
495,zero_shot,phi4_14b,threat,0.6923076923076923,0.391304347826087,0.391304347826087,0.5,23.0,13.0,4.0,14.0,0.0
496,zero_shot,phi4_14b,identify attack/name calling,0.10344827586206896,0.10714285714285714,0.10714285714285714,0.10526315789473684,28.0,29.0,26.0,25.0,0.0
497,zero_shot,phi4_14b,none,0.9321982365460626,0.6802751275793211,0.6802751275793211,0.7865572088250384,4507.0,3289.0,223.0,1441.0,0.0
498,zero_shot,phi4_14b,entitlement,0.06666666666666667,0.014285714285714285,0.014285714285714285,0.023529411764705882,70.0,15.0,14.0,69.0,0.0
499,zero_shot,phi4_14b,insulting,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0
